stime,mode,size,color,date,pool,author,dbid,text
440.04000,1,25,16777215,1671384346,0,9c001014,1210418647127155968,9,可是我现在发现我居然常看的是台配版的
550.53200,1,25,16777215,1671383833,0,26cf76f9,1210414342579944704,9,我看了、说实话，完全不好笑
144.63200,5,25,15138834,1671377680,0,3bbae195,1210362721074445056,9,私通私通，情理之中
89.77900,1,25,16777215,1671377346,0,7a97a9df,1210359922349383168,9,汪和大S不过就是妈宝男和封建娇妻的大混斗罢了
282.92000,1,25,16777215,1671375788,0,5717f510,1210346854450164736,9,那又不是真的十八天，就是慈禧为了凸显苦而已
246.98300,1,25,16777215,1671375510,0,3f40236b,1210344520110477312,9,我身骑白马呀～走三关～
787.53300,1,25,16777215,1671375360,0,55ea73f8,1210343261575633920,9,借您吉言
658.45700,1,25,16777215,1671373982,0,6029e320,1210331705991316736,9,得罪了化妆师
11.25900,1,25,14811775,1671373692,0,55eff3b8,1210329266919805696,9,他啊呐达一直可以的
295.95800,1,25,16707842,1671373553,0,5fbd6f0d,1210328101876365824,9,这是我心中最佳康熙
101.90800,5,25,16707842,1671373334,0,5fbd6f0d,1210326265660222464,9,现在年末放开后火的梗《宝娟 我的嗓子》
5.92200,1,25,16777215,1671373212,0,71170ceb,1210325243902923776,9,这个视频刚好是13：14，哇呜
609.75900,1,25,16777215,1671372876,0,4ad6dfe1,1210322422151105280,9,小舅舅我妈妈呢
294.14000,5,25,15138834,1671370794,0,2b72eb5f,1210304962547091456,9,举荐BUG（
202.85300,1,25,16777215,1671369280,0,879137b2,1210292260374313728,9,小瘪三，上海话呀
437.63900,1,25,16777215,1671369275,0,e3caf13b,1210292216182997760,9,哈哈哈哈哈哈哈救命啊
210.50200,1,25,16777215,1671368742,0,a90ab3b5,1210287751413580288,9,哈哈哈，终于有一个我知道的梗了
399.17800,1,25,16777215,1671368459,0,d38a0d6,1210285376632347136,9,啊我最近刚刚看完这个大电影
640.91400,1,25,16777215,1671368316,0,bc6e789b,1210284174595046912,9,我的眼睛，躲得过正剧，没躲过虫哥
699.49900,1,25,16777215,1671367984,0,44a9fb02,1210281389652475392,9,优雅永不过时
432.44200,1,25,16777215,1671367794,0,b4f89ed0,1210279791740456192,9,这个我快笑死了
617.17900,1,25,16777215,1671367724,0,466e861c,1210279208094645248,9,救命啊麦艾斯！
215.98800,1,25,16777215,1671367584,0,c96f883f,1210278035962840320,9,安以轩那个角色叫诗音，算是天仙配故事的改编吧
72.74200,1,25,16777215,1671367426,0,b4f89ed0,1210276711350943488,9,我答应！我答应！
276.55100,1,25,16777215,1671366607,0,e909cf8c,1210269841609556992,9,没事，我去挖些鸡蛋，猪肉回来给你补身子
91.92500,1,25,16777215,1671366358,0,c03ccae,1210267751772617728,9,性质完全不是一回事
79.52300,1,25,16777215,1671366268,0,40e8dc2e,1210266996235873280,9,能变成个人形出来，就好了
42.17900,1,25,16777215,1671365881,0,d4672cdd,1210263745432048896,9,今年有啥好剧啊，掰着指头都数不够一只手掌
786.44400,1,25,16777215,1671365805,0,5411e1f2,1210263111253133824,9,谢谢庄嫂
116.43500,1,25,16646914,1671365329,0,996f3a6a,1210259113007773440,9,你是我的神→神瓜P
482.20400,1,25,16777215,1671364865,0,98ada602,1210255222799425280,9,差点看成夏东海
621.50300,1,25,16777215,1671364663,0,beed3b4,1210253529575631360,9,感谢张瀚让李洙赫火了一把
350.73300,1,25,16777215,1671363816,0,bde4fe28,1210246422755385856,9,十三在四哥那里的面子十四拍马都赶不上
207.94800,1,25,16777215,1671363673,0,bde4fe28,1210245225046819840,9,我觉得阿祖也好帅啊
25.49800,1,25,16777215,1671363058,0,800adba9,1210240066715373056,9,宝娟我的嗓子
31.79800,1,25,16777215,1671362817,0,57674285,1210238045228426496,9,哇，金钱豹原来是今年的梗啊
551.13300,1,25,16777215,1671362806,0,90b6c8d7,1210237954799689216,9,有一说一，论搞笑杀手比魔幻时刻好多了
337.95500,5,25,15138834,1671362626,0,cced469a,1210236444136813056,9,前面的，你没记错，瓜六告发确实有这个
94.97900,1,25,16777215,1671361932,0,ddea1f66,1210230623550339840,9,告发区私通区
510.83900,1,25,16777215,1671361764,0,4d965683,1210229209130171136,9,快呼叫沙溢
664.20400,1,25,16777215,1671361028,0,d81cdacb,1210223036826130176,9,眼睛从未如此痛过
81.54200,1,25,16777215,1671360113,0,b064829c,1210215363220870656,9,他真的很好
578.73800,1,25,16777215,1671359773,0,4e287a01,1210212513300864000,9,缺牙好魔性
290.81900,5,25,16776960,1671359732,0,429cc930,1210212164703604224,9,雏萝卜我宰了你
579.71000,1,25,16777215,1671359382,0,63a9905e,1210209232121673728,9,曾小贤既视感
326.77800,1,25,16777215,1671358952,0,de9961e4,1210205624466687488,9,那个小哥好可爱
284.53200,1,25,16777215,1671358579,0,c104d3b1,1210202497571234816,9,康熙怒砸水滴
63.87800,1,25,16777215,1671358516,0,b0b7ae48,1210201963426455296,9,整个西游记唯一一个死掉的大妖
272.75800,1,25,16777215,1671358056,0,109cef17,1210198106613063680,9,代战公主武力超高
268.59400,1,25,16777215,1671357741,0,f58e7fd8,1210195462423025920,9,不种菜不是中国人(doge
279.13300,1,25,16777215,1671357449,0,65707576,1210193013301743360,9,一般恋爱脑应该不可能坚持十八年吧
20.69900,1,25,16777215,1671356664,0,12d93290,1210186426223115264,9,笑死了魏翔这声音
583.33800,1,25,16777215,1671355114,0,c96f9909,1210173427898810368,9,不不不，这才是本色出演，关狐狸精什么事
90.43400,1,25,16777215,1671355029,0,3ee22ecb,1210172717929030144,9,j借你吉言
653.67100,5,25,16777215,1671353639,0,4e46918e,1210161051749238016,9,地铁 老人 手机
60.95500,1,25,16777215,1671353441,0,79f00f45,1210159393488855296,9,这货是难得没后台的妖怪，最后被一棍子抡死了
423.00900,1,25,16777215,1671353256,0,7cab179c,1210157838878681600,9,台配很多翻译真的巨搞笑
330.24200,1,25,16777215,1671352955,0,e7a68ec2,1210155318596710912,9,权谋到顶了
686.13000,1,25,16777215,1671352923,0,efb37236,1210155049792241152,9,靠是王凯老师配音，啊
573.82900,1,25,16777215,1671352909,0,873e6868,1210154933962240000,9,他真的只能演配角
652.53900,1,25,16777215,1671351389,0,826a6af9,1210142183378724864,9,救命啊哈哈哈哈哈哈
37.55800,5,25,16707842,1671348105,0,aa23acf8,1210114628580268288,9,西游记适合各个年龄段观看哈哈哈哈
749.29800,5,25,15138834,1671330743,0,3e9670ea,1209968990357971200,9,这不是乡村玛丽苏，看这个给我看的老生气了
648.65600,5,25,15138834,1671324863,0,f8f0a999,1209919665493956352,9,听说这个眼影是张翰自己加上去的，哈哈哈哈哈
239.88200,1,25,16777215,1671296304,0,509ba8af,1209680089978381312,9,演员表上王宝钏排在代战后面 哈哈
529.72700,1,25,16777215,1671292995,0,a2758e26,1209652333676827392,9,哈哈哈哈哈哈笑死救命啊你们在干嘛
117.10400,1,25,16776960,1671290314,0,95dd24e6,1209629846947559424,9,瓜6这段都被盘包浆了
85.72700,1,25,16777215,1671287790,0,c49c64a0,1209608669134681856,9,？汪小菲可不是这种大善人
663.77500,5,25,16777215,1671285664,0,5eac2b8c,1209590838024610560,9,发福版徐福记酥糖
26.42300,1,25,16777215,1671285612,0,c9c7cfe2,1209590400768483328,9,我看了一个月的祺贵人的各种告发。
683.75600,1,25,16777215,1671284884,0,620e7a47,1209584297091060480,9,古丽娜扎面对这样的张瀚居然还愿意和他在一起。。
531.53100,5,25,15138834,1671281664,0,af248f4b,1209557284867602944,9,哈哈哈哈哈哈哈哈这个好搞笑
132.53400,1,25,16777215,1671279402,0,b7f49c96,1209538309786167040,9,我差点以为是原声，我的嗓子怎么哑了
73.84800,1,25,16777215,1671278873,0,77c19559,1209533867539968000,9,汪小菲，你在教我做事？
162.09800,5,25,41194,1671278329,0,a3d1c5fb,1209529309815919360,9,那个时代的明星要有吴彦祖这样的身材才敢露，现在的小鲜肉不脸红嘛
714.57800,5,25,15138834,1671278295,0,eb7bc5d4,1209529025140407296,9,极致丝滑
154.84500,5,25,14811775,1671278280,0,a3d1c5fb,1209528894110300928,9,形容词吴彦祖
674.08600,5,25,15138834,1671276624,0,8a8ef4be,1209515002038730752,9,这个眼妆好像还是张翰自己要求的哈哈哈哈
91.46000,5,25,16777215,1671276216,0,c526b94e,1209511581223020544,9,瓜2+4=瓜6=瓜尔佳氏（会有还不知道的嘛，有算我多余了doge
277.85800,5,25,16707842,1671276190,0,f1b49c5b,1209511360904414720,9,恰恰相反 是只有生活 没有爱情 
265.69500,1,25,16777215,1671276110,0,8ff82062,1209510691099535104,9,她可能是真的爱吃野菜
52.53800,5,25,16707842,1671275932,0,f1b49c5b,1209509202817626112,9,南山大王，听名字不错 但其实是 西游记 中最菜的妖精
658.40600,1,25,16777215,1671275633,0,2168e5c5,1209506689146034432,9,他以为自己是李洙赫那种效果实际是老嫂子
476.26600,5,25,16777215,1671275582,0,4580a426,1209506265756546816,9,徐涛（bushi）
635.82400,5,25,15138834,1671272068,0,3a531266,1209476787659404800,9,别忘了张翰拖行交警
656.40600,5,25,16777215,1671271703,0,354e569f,1209473728636008448,9,虫哥放原片，你的币没了
246.17400,1,25,16777215,1671271099,0,4d22525,1209468661404923136,9,其实这里面唯一的槽点就是薛平贵不赶紧回去找她
762.51700,5,25,16777215,1671270696,0,eaa3eb24,1209465279428687872,9,哈哈哈哈哈桌面清理大师了属于是
240.57600,5,18,38979,1671269978,0,da74c7cb,1209459251350012416,9,薛平贵时隔十八年见到王宝钏的想法是，如果她没有守身如玉，那就两个人一起死在武家坡
107.45800,5,25,16707842,1671269724,0,1c2a615,1209457123419960320,9,从虫哥嘴里说出来，真是别有一番风味呢～
32.65100,5,25,16765698,1671269691,0,fc64c1db,1209456850882544896,9,《威武》
580.89200,5,25,15138834,1671269668,0,1a6a36e,1209456657281624576,9,黑魔仙小月附身的吧？
663.72100,5,25,15138834,1671269615,0,6492ec99,1209456207945891072,9,古娜拉黑暗之神！
617.13900,5,25,15138834,1671269547,0,6492ec99,1209455639760665088,9,看到这绷不住了
138.91100,5,25,8700107,1671269474,0,4e26a5c8,1209455023785214464,9,现在最火的是你和剪秋还有隔壁剧组的郭襄以及程英陆无双公孙绿萼
82.98100,5,25,16707842,1671269388,0,6ccbad5f,1209454305376104960,9,金钱豹强迫别人，还有一座亭子装满了人头骨，不是好妖
454.01200,5,25,16777215,1671269352,0,d92b2493,1209454005492026880,9,年年都是夫妻危机，年年都是包饺咂
136.08000,1,25,16777215,1671269343,0,34642590,1209453925288137728,9,最近好多人阳了，嗓子也成了安陵容
160.24100,5,25,16707842,1671269330,0,a1c78e64,1209453817503291904,9,让我看看是谁的哈喇子滴屏幕上了
136.01800,1,25,16777215,1671269108,0,7b6923a7,1209451959426337536,9,现在你火了，大家都在宝娟
570.93800,1,25,16777215,1672191397,0,12650300,1217188680679155456,8,很无聊，不好笑
204.52500,5,25,16646914,1672191188,0,962726b6,1217186924557504256,8,黄浩峰到此一游
93.47500,5,25,16646914,1672191123,0,962726b6,1217186381814616576,8,黄浩峰到此一游
78.48500,1,25,16777215,1672191108,0,962726b6,1217186256640176896,8,黄浩峰到此一游
630.08400,1,25,16777215,1672175825,0,519d42c2,1217058050976883712,8,救命
619.38500,1,25,16777215,1672143019,0,5ef2c0bb,1216782851316476416,8,救命
400.92000,1,25,16777215,1672131004,0,7cf0f788,1216682062283970048,8,这不是安东尼奥班德拉斯吗。
251.24800,1,25,16777215,1672129869,0,99370293,1216672545810875136,8,我发现有些人有迫害妄想症哈哈哈
331.50700,1,25,16777215,1672126683,0,db2093fc,1216645813959180544,8,gold
793.40800,1,25,16777215,1672125164,0,dca5d66f,1216633072611550208,8,好好好
443.68700,1,25,16777215,1672115613,0,97441931,1216552954585156096,8,哈哈哈哈
534.23900,1,25,16777215,1672113443,0,e42ae6fb,1216534752170096128,8,哈哈哈哈
61.96500,1,25,16777215,1672068903,0,cedc33e3,1216161121665335552,8,我过年之前换了这个头像，当天就摔跤手机爆屏，那个星期都倒霉死了
537.06000,1,25,16777215,1672061184,0,e5516034,1216096369807598848,8,hahahaha .
286.65100,1,25,16777215,1672060894,0,9097d690,1216093939183098624,8,哈哈哈哈哈哈哈
646.34700,1,25,16777215,1672054844,0,96b39ed8,1216043191543869696,8,暗信
337.42600,1,25,16777215,1672054806,0,9f9ace93,1216042870906403328,8,焦晃演的皇上 是目前为止我看到的最皇上的皇上
43.15000,4,25,52480,1672051019,0,ed9cd9ab,1216011097946390016,8,见瓜6进
294.77900,1,25,16777215,1672035554,0,2a34a3f1,1215881373290936832,8,bug
243.35800,5,25,15138834,1672025531,0,beace497,1215797289667581696,8,屁，她二姐坏让她回不去家做不了生意，看剧了吗
216.43100,1,25,16777215,1671976595,0,6fbb5f78,1215386785191224064,8,不不不，这部里边真恋爱脑是薛平贵，被王家害的家破人亡因为王宝钏求情都能不计较，牛批
581.93300,1,25,16777215,1671958966,0,d891931a,1215238904694146560,8,哈哈哈哈哈哈黑魔仙同款魔性笑声
481.85200,1,25,16777215,1671957959,0,ae2c1b55,1215230460410712576,8,怕老婆的模板。。。快够够的了。换个路子比较好。
37.68400,1,25,16777215,1671953698,0,baba1a5,1215194716560460288,8,这里也有威丝吗哈哈哈哈哈哈艾特瓜瓜
164.74300,1,25,16646914,1671933264,0,6295890,1215023299223053568,8,古尔丹
733.31100,1,25,16777215,1671899916,0,c6b9cb40,1214743556561185280,8,哈哈哈哈哈哈哈哈
150.93400,1,25,16777215,1671898074,0,e9d32a52,1214728106028413184,8,.00..0.0.
16.76600,1,25,16777215,1671885730,0,9a833765,1214624557881977856,8,进步？意思是退步吧
356.67900,1,25,16777215,1671880595,0,7047be20,1214581479191964416,8,哈哈哈哈哈哈哈
575.54100,1,25,16777215,1671877965,0,81c9f279,1214559416817342208,8,买版权了……不是抄袭……
545.66500,1,25,16777215,1671876063,0,c1946e3b,1214543468521770240,8,翻译意大利语那段是我觉得这几年搞笑片里最搞笑的片段。。
791.18000,1,25,16777215,1671869138,0,67930f4c,1214485369056558080,8,岁岁平安
165.82200,1,25,16777215,1671859840,0,f447293,1214407376627702016,8,小谢好帅
476.72500,5,25,16646914,1671856194,0,14a52730,1214376793080268288,8,大大商城有人看过吗？现在根本找不到了！！！
673.27700,1,25,16777215,1671830855,0,481bf1d2,1214164232212699392,8,人间油物
324.57000,1,25,16777215,1671815966,0,f6d6da43,1214039329916291840,8,长的很像啊
590.18400,1,25,16777215,1671798578,0,f00de6a6,1213893476475866880,8,小青
499.99400,1,25,16777215,1671789030,0,41a5a1c9,1213813378800160768,8,哈哈哈哈哈我笑死了哈哈哈哈哈 哈哈哈哈哈哈哈哈哈哈哈
248.93800,1,25,16777215,1671783549,0,e1e82473,1213767397769600000,8,不如保剑锋那个版本
562.99700,1,25,16777215,1671780976,0,5aca8f6e,1213745812564348928,8,一般 痕迹太明显 过于刻意
227.20200,1,25,16777215,1671780591,0,5aca8f6e,1213742583730487808,8,马丽出道这么早吗
612.93300,1,25,41194,1671777864,0,2384ea0,1213719714522866176,8,哈哈哈哈哈哈哈哈哈哈看见他我就想笑
614.07700,1,25,16777215,1671754168,0,50baa09d,1213520933839600384,8,擦！
129.19200,5,25,16777215,1671724265,0,517a5a74,1213270091869968896,8,2022宝娟才是最火的
233.93200,1,25,9033215,1671724120,0,987dd886,1213268877031904256,8,当然不代表薛平贵有多好，但wbc最开始确实是反封建礼教，她的初衷是没问题的
242.45100,1,25,16777215,1671717631,0,1e021644,1213214442859549696,8,这锭银子三两三
555.40800,1,25,16777215,1671716562,0,60249a57,1213205475395489536,8,emmm...我觉得挺好看的，至少我们那一场笑的都挺开心的
53.21100,1,25,10546688,1671716207,0,6635de1d,1213202490963668736,8,诡计多端的威丝
523.46800,1,25,16777215,1671714581,0,3943f58,1213188855952574464,8,哈哈哈哈哈哈哈哈哈
687.39800,1,25,16777215,1671714234,0,46ffa087,1213185948242888960,8,娜扎是不是爱吃臭豆腐、鲔鱼罐头这些黑暗料理?
576.07500,1,25,16777215,1671711400,0,d0be6d34,1213162172008763904,8,魏翔的实力还是认可的  但杀手的剧本确实不咋地
783.32100,1,25,16777215,1671710551,0,de8e759a,1213155050390915072,8,谢谢庄嫂
561.94400,5,25,16707842,1671708640,0,3256d408,1213139014727774720,8,不是他不能当主角，而是《杀手》剧本就很拉，全靠他演技撑起来
265.80200,1,25,16777215,1671704010,0,de7ff78e,1213100181562702336,8,自尊心太强
551.03200,1,25,16777215,1671700343,0,41e52498,1213069417576124928,8,那部电影真的很一般  敷衍之作
623.16900,1,25,16777215,1671677892,0,5067eafa,1212881083327135232,8,别被他洗白了，这个刑事咖
22.33800,1,25,16777215,1671675086,0,b32b73f5,1212857547216724224,8,还是说的太委婉了
646.20800,5,25,16646914,1671672642,0,a63d3607,1212837041113773568,8,这种设定建议大家去看邵峰的天剑群侠，太帅了
587.06100,1,25,16777215,1671658361,0,a6a2695,1212717251396985856,8,好像Kevin啊 哈哈哈
455.29700,1,25,16777215,1671638549,0,23969699,1212551051388268800,8,你想听江南还是小品？
458.24400,1,25,16777215,1671636606,0,c1cb50bb,1212534753698586112,8,这不是林俊杰嘛？（没有不好的意思
629.25900,1,25,16777215,1671633717,0,a4a3f2d9,1212510521619055104,8,啊，我当年把它看完了，谁懂啊
780.63100,1,25,16777215,1671632471,0,cec5f8e,1212500062987634432,8,好啦！投币啦！好号好好
102.82800,1,25,16777215,1671627882,0,cd1ffc52,1212461573134676992,8,现在是剪秋本宫的头好痛和宝娟我的嗓子
292.30300,1,25,16777215,1671627145,0,a6a3a524,1212455389581734144,8,难道不是我爱你呀么
458.25000,1,25,16777215,1671623546,0,c445ac67,1212425195625769984,8,有的人站在那里，看到就想笑
134.03300,1,25,16777215,1671619879,0,8dc3880,1212394433056730880,8,你火了，我阳了
787.85900,1,25,16777215,1671619746,0,e003ded9,1212393321423513088,8,谢谢庄嫂
731.82700,1,25,16777215,1671612481,0,b96e9791,1212332382355521280,8,前面的这金婚电视剧
548.26800,1,25,16777215,1671612264,0,207d4fbe,1212330556122237440,8,二斤山里红！！！！！！
789.62700,1,25,16777215,1671610776,0,13130945,1212318072095004416,8,居然没有鸡汤
682.28200,1,25,16777215,1671592789,0,8ecbf45e,1212167187016530944,8,这眼影，救命啊
753.42500,1,25,16777215,1671592371,0,73c15000,1212163683774510592,8,！！！小时候我好像看过
700.38500,1,25,16777215,1671567305,0,29f7a2b4,1211953410413216512,8,她来了她来了她来了
662.69200,1,25,16777215,1671558112,0,1284ddd2,1211876297312464640,8,张翰你真的不适合演美男
509.62500,1,25,16777215,1671556461,0,39a0a5c0,1211862446646614272,8,专克降龙十八掌
80.18700,1,25,16777215,1671553716,0,299c4585,1211839419825313280,8,汪小菲行为
174.78500,5,25,16776960,1671552043,0,47d1a32c,1211825385147715840,8,谢霆锋嘶哈嘶哈卧槽好帅
81.37800,1,25,16777215,1671549982,0,b1795e3,1211808101796419840,8,我抽年终奖之前换了头像  然后中了1200
553.45900,1,25,16777215,1671549175,0,86bfa4cf,1211801326351298816,8,srds，我觉得报看诶…
470.32300,1,25,16777215,1671548603,0,845e5047,1211796528604435200,8,说不像的你把手机倒过来再看看
787.42600,1,25,16777215,1671546403,0,8ca8f0f6,1211778074371446528,8,考研上岸，谢谢庄嫂
212.91700,1,25,15138834,1671545035,0,1671aaa0,1211766601548960512,8,这位是最火的
139.63700,1,25,15138834,1671544954,0,1671aaa0,1211765924747983872,8,宝娟今年很火，全国都在宝娟我嗓
59.99900,1,25,16777215,1671541816,0,6fc1206a,1211739594207714560,8,现在变杨迪了
565.62800,1,25,16777215,1671541372,0,126366ea,1211735874144930560,8,华妃附体
554.04100,1,25,16777215,1671537695,0,e63e861d,1211705024099628800,8,我四个同学一起去看这个电影，三个都睡着了
349.02500,1,25,16777215,1671537163,0,d4ce53ff,1211700566947198720,8,十四阿哥：萨日朗，萨日朗
225.79600,1,25,16777215,1671537084,0,73e9b877,1211699905438284288,8,安以轩那个叫丝音
127.91600,1,25,16777215,1671536972,0,73e9b877,1211698966526392576,8,就竖两个指头？不够诚心啊
535.69900,1,25,16777215,1671535909,0,b8ebcce4,1211690043857732352,8,笑死我了哈哈哈哈
792.54700,1,25,16777215,1671534336,0,a8c9e714,1211676846891059200,8,承你吉言！
199.97000,1,25,16777215,1671533039,0,ec18e94d,1211665972755248384,8,彦祖太帅了
46.37800,1,25,16777215,1671529761,0,50036ddb,1211638474529409280,8,果然年底了，我关注的博主都开始盘点了
33.99700,1,25,15138834,1671529275,0,965a1138,1211634396390749696,8,我看了三年其贵人告发
669.17600,1,25,16777215,1671528182,0,4962c1b4,1211625229068234752,8,是你心月狐
757.53000,1,25,16777215,1671528047,0,6836bd0b,1211624090507702528,8,这个剧看着比较正常
701.16500,1,25,16777215,1671527990,0,6836bd0b,1211623617708819456,8,美军又又又又发现了油田
322.24100,1,25,16777215,1671527562,0,9543f79d,1211620022024235776,8,侍卫快笑噶了
502.73200,1,25,16777215,1671525001,0,dd68540f,1211598540527448320,8,？？？？这衣服
469.23900,1,25,16777215,1671524407,0,a7c02a5d,1211593561360090880,8,哈哈哈  以前觉得一般，现在跟吃饺砸比，郭冬临的节目也好好笑
536.53200,1,25,16777215,1671524040,0,d9aa96b7,1211590484544331008,8,挺好看的 哈哈哈
703.15200,1,25,16777215,1671523047,0,76963c39,1211582154816066048,8,女主原来是娜扎
39.41700,5,25,15138834,1671522432,0,55d95db,1211576995050322688,8,西游记每年必看的
649.34800,1,25,16777215,1671519463,0,ae480f9a,1211552086597384448,8,化身油哥
353.69200,1,25,16777215,1671519295,0,4adc6259,1211550676816249344,8,老实说这剧里的阿哥们个个都长的很挫，完全路人甲哈哈
236.31700,1,25,16777215,1671519178,0,4adc6259,1211549694300627968,8,这部王宝钏真的让人眼睛都要瞎了
442.47300,1,25,16777215,1671519144,0,33dec846,1211549409557542656,8,这不是旭旭宝宝吗 哈哈哈
535.64100,1,25,16777215,1671518612,0,4003894f,1211544949326429440,8,喂什么？听着好像挺开胃啊
683.23000,1,25,16777215,1671517156,0,8354f3cd,1211532735412686336,8,娜扎就是因为这部戏才好上的吧
687.15500,1,25,16777215,1671516036,0,2cf8d6e8,1211523338519173376,8,女演员工伤
266.63800,5,25,15138834,1671514214,0,a88f960d,1211508053820772096,8,她喜欢吃野菜啊！！
144.17300,5,25,41194,1671513960,0,db8b131d,1211505920237055744,8,臣妾要吃疯狂星期四！！不吃滑来逝
131.15900,1,25,16777215,1671513874,0,4c299d72,1211505206366695680,8,瓜尔佳氏:听我说谢谢你因为有你温暖了四季
311.61800,1,25,16777215,1671506369,0,a25043d4,1211442247279620096,8,看这部剧超喜欢十三王爷
24.71900,1,25,16777215,1671496771,0,99c5fce9,1211361735752059392,8,今年的好作品还可以的啊
545.73800,1,25,16707842,1671491793,0,ba4a45db,1211319978016707072,8,但凡看过原版的，都看不下去这个
430.97300,1,25,16777215,1671491511,0,5c574f68,1211317607421052416,8,央配第一版的章鱼哥已经去世了
415.30600,1,25,16777215,1671491394,0,bd85ca7b,1211316623403908864,8,好像黄渤的声音
207.93200,1,25,16777215,1671472870,0,88f7360c,1211161235916248576,8,我现在在LA
221.57600,1,25,16777215,1671469760,0,bd9fe980,1211135146439529728,8,王宝钏的钏读四声
252.65900,1,25,16777215,1671469554,0,43ed7786,1211133420273679104,8,但凡看过原剧都不会这么说
187.88700,1,25,16777215,1671468197,0,ec8bcd24,1211122034651015680,8,谢霆锋对这个角色的表演形式和花无缺好像
657.25900,1,25,16777215,1671467950,0,69484ce9,1211119962950152704,8,疯批靠眼影吗23333
575.41200,1,25,16777215,1671466487,0,4a2a014,1211107688604487424,8,突然想起来我看过哈哈哈哈哈哈哈
223.80900,1,25,16777215,1671466112,0,4fb7061c,1211104548018873344,8,不是恋爱脑！反对父权很了不起！
128.25200,1,25,16777215,1671465985,0,a787f7c6,1211103477221407744,8,玛德，老子这个瓜尔佳氏不认
292.05100,1,25,16777215,1671465287,0,717896d1,1211097624430928128,8,田文静 我 ....
65.16200,1,25,16777215,1671462170,0,b02206bb,1211071479052190208,8,我也换了，朋友说害怕
224.36700,1,25,16777215,1671459200,0,10592dca,1211046561648539648,8,现在这个时代祝英台 肉丝被人称为恋爱脑可悲的从众心理
399.66600,1,25,16777215,1671457685,0,3bd778a8,1211033851757940480,8,我居然看过这个电影
792.01300,1,25,16777215,1671456899,0,5e12efbc,1211027261701230336,8,借您吉言！
782.60400,1,25,16777215,1671455055,0,409ff26e,1211011794299454976,8,借你吉言
246.39900,1,25,16777215,1671454795,0,5fe7ce9f,1211009614469169152,8,等薛回来还没到家就把儿子射死了
663.94600,1,25,16777215,1671454528,0,da362d5a,1211007375138572032,8,今天你的头怎么还没裂开
430.83200,1,25,16777215,1671454410,0,133fd7bd,1211006383043033600,8,纳德～
342.41700,1,25,16777215,1671454198,0,93813d21,1211004600539619328,8,田文静，我……
769.36800,1,25,15138834,1671452328,0,e72601b3,1210988918892407808,8,饰演个精神病患者，这演技牛逼啊！
63.51800,1,25,16777215,1671451966,0,ad7ef484,1210985884195973888,8,我现在QQ头像都是他
320.67900,1,25,16777215,1671451328,0,43955dbb,1210980530468989440,8,14可憋缩了，脸破了，珠子掉了，被13打爆了都
184.94100,1,25,16777215,1671450704,0,221b065e,1210975291498228736,8,我叫阿杰 他们都叫我杰哥.......
112.06700,1,25,15138834,1671448209,0,94dbfd31,1210954366585104896,8,“先叫声前辈听听吧″
492.73700,1,25,14811775,1671447569,0,84881e88,1210948992901633792,8,非林粉真的觉得这个梗越说越有意思
486.88000,1,25,16777215,1671446477,0,23b56e66,1210939835402024704,8,我竟然看过
794.10200,1,25,16777215,1671446027,0,cd0e6ab2,1210936062105828864,8,谢谢庄嫂
137.70600,1,25,16777215,1671445071,0,40860ecf,1210928039718916352,8,你现在很火
76.94000,1,25,16777215,1671444772,0,d63f032f,1210925535023123968,8,金钱豹真的好，要是我我肯定就同意了
419.22000,1,25,16777215,1671442167,0,78cf9241,1210903676877784320,8,大肠包小肠是一个小吃啦，哈哈哈哈
325.75600,1,25,16777215,1671441904,0,98a660b6,1210901476696992512,8,张廷玉是奸臣是剧里佟国维的台词
307.24300,1,25,16777215,1671439127,0,27ed34fc,1210878175887168000,8,雍正王朝，我心中最好看的电视剧
69.13000,1,25,16777215,1671438985,0,c5f1c0ca,1210876990962388736,8,这金钱豹居然还有枭雄之资
189.40900,1,25,16777215,1671438266,0,334b26aa,1210870959494663680,8,虽然但是 吴彦祖祖籍就是上海的 会说一些上海话
684.63800,1,25,16777215,1671436717,0,c224838,1210857961422311936,8,别放愿片啊，我的耳朵
455.12100,1,25,16777215,1671436221,0,7028d8e0,1210853802299727360,8,现在就媳妇迷
283.77800,1,25,16777215,1671432436,0,e84dea2f,1210822055101155840,8,也是哦，十八年都没成为种田文女主，这是为什么呢
12.64300,1,25,16777215,1671426432,0,4e36251b,1210771688917094400,8,甄嬛传不是复兴吧，就没跌落过神坛
731.38000,1,25,16777215,1671426378,0,51c8f89e,1210771232040007424,8,真的好优雅
692.48500,1,25,16777215,1671426302,0,19af14a9,1210770592752796672,8,为什么导演会喜欢这幕
337.97800,1,25,16777215,1671426073,0,62cbe211,1210768675972433408,8,我是神里凌华的狗
135.61100,1,25,16777215,1671425986,0,7bec0076,1210767943512802048,8,瓜6真的漂亮又无脑哈哈哈
494.41700,1,25,16777215,1671423631,0,df20064c,1210748186671960576,8,好像有点年头了
278.90800,1,25,16777215,1671423121,0,2579c0ea,1210743912810198272,8,她可能并不喜欢薛平贵，她只是喜欢野菜
259.67800,1,25,16777215,1671422022,0,96ef1479,1210734692035708416,8,因为她种菜了被破坏了啊
25.80000,1,25,16777215,1671421771,0,5d7bb6cd,1210732585546770432,8,白嫖一年了  给你俩币吧
